"B11006_001E","B11006_001M","B11006_002E","B11006_002M","B11006_003E","B11006_003M","B11006_004E","B11006_004M","B11006_005E","B11006_005M","B11006_006E","B11006_006M","B11006_007E","B11006_007M","B11006_008E","B11006_008M","B11006_009E","B11006_009M","B11006_010E","B11006_010M","B11006_011E","B11006_011M","B11006_012E","B11006_012M","B11006_013E","B11006_013M","B11006_014E","B11006_014M","B11006_015E","B11006_015M","GEO_ID","NAME"
"1512","242","296","124","100","90","62","81","38","40","0","12","38","40","196","119","1216","214","334","109","294","102","40","41","0","12","40","41","882","205","1500000US240317025001","Block Group 1, Census Tract 7025, Montgomery County, Maryland"
"588","119","108","69","46","49","46","49","0","12","0","12","0","12","62","58","480","111","146","80","146","80","0","12","0","12","0","12","334","109","1500000US240317025002","Block Group 2, Census Tract 7025, Montgomery County, Maryland"
"717","182","464","155","110","102","55","72","55","73","0","12","55","73","354","131","253","125","50","47","0","12","50","47","0","12","50","47","203","114","1500000US240317025003","Block Group 3, Census Tract 7025, Montgomery County, Maryland"
"2332","272","319","131","85","55","52","40","33","48","0","12","33","48","234","119","2013","261","658","209","339","137","319","158","120","115","199","115","1355","265","1500000US240317025004","Block Group 4, Census Tract 7025, Montgomery County, Maryland"
"664","179","91","74","16","24","16","24","0","12","0","12","0","12","75","71","573","172","134","76","79","68","55","53","16","25","39","46","439","178","1500000US240317026011","Block Group 1, Census Tract 7026.01, Montgomery County, Maryland"
"707","134","110","72","54","54","54","54","0","12","0","12","0","12","56","55","597","140","190","92","158","92","32","40","32","40","0","12","407","115","1500000US240317026012","Block Group 2, Census Tract 7026.01, Montgomery County, Maryland"
"633","121","56","52","30","35","30","35","0","12","0","12","0","12","26","41","577","115","143","93","125","84","18","30","0","12","18","30","434","103","1500000US240317026013","Block Group 3, Census Tract 7026.01, Montgomery County, Maryland"
"539","114","135","74","30","36","0","12","30","36","16","25","14","26","105","64","404","127","77","50","77","50","0","12","0","12","0","12","327","120","1500000US240317026014","Block Group 4, Census Tract 7026.01, Montgomery County, Maryland"
"607","108","179","61","66","42","32","32","34","36","11","18","23","33","113","57","428","102","131","77","85","68","46","43","0","12","46","43","297","93","1500000US240317026021","Block Group 1, Census Tract 7026.02, Montgomery County, Maryland"
"1525","145","272","104","114","83","65","50","49","63","0","12","49","63","158","80","1253","149","596","171","319","144","277","136","150","118","127","64","657","149","1500000US240317026022","Block Group 2, Census Tract 7026.02, Montgomery County, Maryland"
"802","185","202","85","150","79","95","68","55","43","0","12","55","43","52","43","600","175","545","175","371","173","174","135","85","126","89","57","55","54","1500000US240317027001","Block Group 1, Census Tract 7027, Montgomery County, Maryland"
"447","138","17","27","0","12","0","12","0","12","0","12","0","12","17","27","430","138","307","116","242","118","65","56","39","46","26","32","123","105","1500000US240317027002","Block Group 2, Census Tract 7027, Montgomery County, Maryland"
"268","59","153","62","136","64","136","64","0","12","0","12","0","12","17","28","115","57","115","57","115","57","0","12","0","12","0","12","0","12","1500000US240317027003","Block Group 3, Census Tract 7027, Montgomery County, Maryland"
"1122","193","381","145","186","78","169","73","17","27","0","12","17","27","195","147","741","169","402","136","264","119","138","103","111","92","27","40","339","118","1500000US240317027004","Block Group 4, Census Tract 7027, Montgomery County, Maryland"
"588","136","259","105","129","78","78","51","51","58","16","24","35","53","130","95","329","127","277","138","240","128","37","49","21","43","16","26","52","44","1500000US240317028001","Block Group 1, Census Tract 7028, Montgomery County, Maryland"
"1182","160","102","96","69","90","11","17","58","89","58","89","0","12","33","40","1080","187","238","125","238","125","0","12","0","12","0","12","842","193","1500000US240317028002","Block Group 2, Census Tract 7028, Montgomery County, Maryland"
"310","61","169","61","132","55","132","55","0","12","0","12","0","12","37","33","141","66","141","66","128","62","13","20","0","12","13","20","0","12","1500000US240317028003","Block Group 3, Census Tract 7028, Montgomery County, Maryland"
"455","94","178","63","122","57","87","53","35","36","0","12","35","36","56","55","277","96","200","82","161","72","39","52","0","12","39","52","77","65","1500000US240317028004","Block Group 4, Census Tract 7028, Montgomery County, Maryland"
"331","88","132","67","132","67","109","62","23","38","23","38","0","12","0","12","199","97","111","60","111","60","0","12","0","12","0","12","88","107","1500000US240317029001","Block Group 1, Census Tract 7029, Montgomery County, Maryland"
"514","84","278","80","240","81","240","81","0","12","0","12","0","12","38","36","236","70","225","73","225","73","0","12","0","12","0","12","11","17","1500000US240317029002","Block Group 2, Census Tract 7029, Montgomery County, Maryland"
"500","110","172","68","121","60","114","58","7","13","0","12","7","13","51","41","328","104","92","56","92","56","0","12","0","12","0","12","236","100","1500000US240317029003","Block Group 3, Census Tract 7029, Montgomery County, Maryland"
"813","142","317","129","66","52","51","47","15","24","15","24","0","12","251","115","496","162","336","148","318","150","18","27","0","12","18","27","160","117","1500000US240317029004","Block Group 4, Census Tract 7029, Montgomery County, Maryland"
"243","59","85","40","51","41","51","41","0","12","0","12","0","12","34","26","158","63","115","68","115","68","0","12","0","12","0","12","43","34","1500000US240317029005","Block Group 5, Census Tract 7029, Montgomery County, Maryland"
"310","35","137","33","60","34","51","32","9","12","4","7","5","9","77","28","173","40","143","36","107","33","36","35","23","32","13","13","30","27","1500000US240317030001","Block Group 1, Census Tract 7030, Montgomery County, Maryland"
"335","37","126","33","82","27","60","23","22","16","0","12","22","16","44","23","209","34","178","33","163","32","15","13","9","10","6","9","31","22","1500000US240317030002","Block Group 2, Census Tract 7030, Montgomery County, Maryland"
"409","69","135","55","109","55","49","42","60","52","0","12","60","52","26","24","274","73","261","71","198","66","63","48","0","12","63","48","13","20","1500000US240317031001","Block Group 1, Census Tract 7031, Montgomery County, Maryland"
"323","82","139","69","78","47","71","46","7","11","0","12","7","11","61","58","184","53","118","45","108","42","10","16","10","16","0","12","66","52","1500000US240317031002","Block Group 2, Census Tract 7031, Montgomery County, Maryland"
"397","67","150","59","109","52","77","45","32","30","25","28","7","12","41","32","247","57","191","51","155","49","36","28","26","25","10","16","56","37","1500000US240317031003","Block Group 3, Census Tract 7031, Montgomery County, Maryland"
"354","74","211","74","117","64","90","61","27","32","27","32","0","12","94","60","143","38","110","35","110","35","0","12","0","12","0","12","33","28","1500000US240317031004","Block Group 4, Census Tract 7031, Montgomery County, Maryland"
"954","127","452","105","334","115","258","108","76","58","27","32","49","48","118","66","502","140","433","126","367","106","66","82","0","12","66","82","69","84","1500000US240317032011","Block Group 1, Census Tract 7032.01, Montgomery County, Maryland"
"462","89","170","77","126","64","105","62","21","34","0","12","21","34","44","43","292","117","236","107","220","104","16","27","16","27","0","12","56","64","1500000US240317032012","Block Group 2, Census Tract 7032.01, Montgomery County, Maryland"
"450","98","225","82","163","76","118","58","45","48","16","26","29","38","62","58","225","80","213","78","213","78","0","12","0","12","0","12","12","20","1500000US240317032013","Block Group 3, Census Tract 7032.01, Montgomery County, Maryland"
"473","89","200","64","131","55","131","55","0","12","0","12","0","12","69","55","273","89","254","91","207","85","47","40","16","24","31","33","19","29","1500000US240317032014","Block Group 4, Census Tract 7032.01, Montgomery County, Maryland"
"583","76","336","105","283","104","187","77","96","93","80","89","16","23","53","48","247","75","215","72","197","70","18","29","0","12","18","29","32","39","1500000US240317032021","Block Group 1, Census Tract 7032.02, Montgomery County, Maryland"
"702","113","327","112","146","75","146","75","0","12","0","12","0","12","181","104","375","102","243","86","184","76","59","59","35","52","24","36","132","68","1500000US240317032022","Block Group 2, Census Tract 7032.02, Montgomery County, Maryland"
"790","104","481","115","350","94","308","96","42","38","15","25","27","30","131","70","309","73","287","72","245","69","42","35","11","19","31","30","22","22","1500000US240317032023","Block Group 3, Census Tract 7032.02, Montgomery County, Maryland"
"609","83","371","85","276","60","197","68","79","51","31","34","48","35","95","62","238","83","187","79","103","52","84","59","42","41","42","45","51","33","1500000US240317032061","Block Group 1, Census Tract 7032.06, Montgomery County, Maryland"
"554","57","341","47","262","52","234","51","28","26","0","12","28","26","79","40","213","64","190","61","158","60","32","24","14","16","18","19","23","27","1500000US240317032062","Block Group 2, Census Tract 7032.06, Montgomery County, Maryland"
"1033","109","228","85","191","82","111","63","80","57","65","60","15","16","37","23","805","126","731","132","314","118","417","105","126","85","291","105","74","56","1500000US240317032071","Block Group 1, Census Tract 7032.07, Montgomery County, Maryland"
"627","83","271","52","186","47","146","45","40","38","7","11","33","37","85","40","356","77","331","70","287","69","44","38","4","9","40","37","25","24","1500000US240317032072","Block Group 2, Census Tract 7032.07, Montgomery County, Maryland"
"371","52","222","59","162","48","146","46","16","17","9","13","7","11","60","36","149","51","149","51","141","51","8","12","8","12","0","12","0","12","1500000US240317032081","Block Group 1, Census Tract 7032.08, Montgomery County, Maryland"
"336","57","140","45","124","46","96","37","28","28","11","17","17","20","16","18","196","58","196","58","173","60","23","21","8","12","15","17","0","12","1500000US240317032082","Block Group 2, Census Tract 7032.08, Montgomery County, Maryland"
"540","62","360","73","286","77","227","72","59","48","34","44","25","23","74","38","180","52","153","45","133","45","20","21","0","12","20","21","27","32","1500000US240317032083","Block Group 3, Census Tract 7032.08, Montgomery County, Maryland"
"442","60","197","68","172","65","116","56","56","44","0","12","56","44","25","22","245","59","194","63","184","61","10","15","0","12","10","15","51","32","1500000US240317032084","Block Group 4, Census Tract 7032.08, Montgomery County, Maryland"
"1185","147","402","111","156","89","133","88","23","29","11","18","12","22","246","103","783","165","654","171","502","173","152","143","37","56","115","141","129","70","1500000US240317032091","Block Group 1, Census Tract 7032.09, Montgomery County, Maryland"
"753","141","228","95","148","91","148","91","0","12","0","12","0","12","80","69","525","133","422","124","273","113","149","116","49","65","100","99","103","75","1500000US240317032092","Block Group 2, Census Tract 7032.09, Montgomery County, Maryland"
"495","142","134","85","69","81","69","81","0","12","0","12","0","12","65","64","361","142","291","145","186","108","105","95","29","65","76","62","70","61","1500000US240317032093","Block Group 3, Census Tract 7032.09, Montgomery County, Maryland"
