"B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M","GEO_ID","NAME"
"834","423","514","218","514","218","433","109","81","128","0","13","320","219","1500000US240317057014","Block Group 4, Census Tract 7057.01, Montgomery County, Maryland"
"916","241","586","179","586","179","498","141","88","130","0","13","330","120","1500000US240317057021","Block Group 1, Census Tract 7057.02, Montgomery County, Maryland"
"1214","190","680","146","680","146","618","141","62","65","0","13","534","115","1500000US240317057022","Block Group 2, Census Tract 7057.02, Montgomery County, Maryland"
"1131","312","730","192","730","192","722","190","8","13","0","13","401","164","1500000US240317057023","Block Group 3, Census Tract 7057.02, Montgomery County, Maryland"
"2577","306","1817","279","1803","278","1684","269","119","72","14","22","760","175","1500000US240317058001","Block Group 1, Census Tract 7058, Montgomery County, Maryland"
"1850","344","1237","321","1220","322","1207","318","13","23","17","24","613","191","1500000US240317058002","Block Group 2, Census Tract 7058, Montgomery County, Maryland"
"572","135","439","106","439","106","436","106","3","4","0","13","133","54","1500000US240317058003","Block Group 3, Census Tract 7058, Montgomery County, Maryland"
"756","172","570","148","570","148","509","114","61","58","0","13","186","72","1500000US240317059011","Block Group 1, Census Tract 7059.01, Montgomery County, Maryland"
"1445","363","1053","355","1053","355","992","344","61","54","0","13","392","101","1500000US240317059012","Block Group 2, Census Tract 7059.01, Montgomery County, Maryland"
"1297","257","643","152","643","152","601","134","42","50","0","13","654","189","1500000US240317059013","Block Group 3, Census Tract 7059.01, Montgomery County, Maryland"
"1522","335","946","207","946","207","915","206","31","27","0","13","576","195","1500000US240317059021","Block Group 1, Census Tract 7059.02, Montgomery County, Maryland"
"740","186","546","140","546","140","507","124","39","40","0","13","194","115","1500000US240317059022","Block Group 2, Census Tract 7059.02, Montgomery County, Maryland"
"957","164","592","133","592","133","582","128","10","15","0","13","365","118","1500000US240317059023","Block Group 3, Census Tract 7059.02, Montgomery County, Maryland"
"1679","390","986","218","986","218","943","218","43","34","0","13","693","233","1500000US240317059031","Block Group 1, Census Tract 7059.03, Montgomery County, Maryland"
"950","167","517","113","517","113","515","112","2","5","0","13","433","93","1500000US240317059032","Block Group 2, Census Tract 7059.03, Montgomery County, Maryland"
"1152","350","844","317","838","320","827","318","11","18","6","10","308","193","1500000US240317059033","Block Group 3, Census Tract 7059.03, Montgomery County, Maryland"
"1074","251","730","192","718","194","711","192","7","15","12","18","344","118","1500000US240317060051","Block Group 1, Census Tract 7060.05, Montgomery County, Maryland"
"586","130","333","95","333","95","314","89","19","23","0","13","253","77","1500000US240317060052","Block Group 2, Census Tract 7060.05, Montgomery County, Maryland"
"1873","401","952","198","945","201","884","200","61","52","7","12","921","300","1500000US240317060053","Block Group 3, Census Tract 7060.05, Montgomery County, Maryland"
"1536","308","1036","221","1036","221","1036","221","0","13","0","13","500","164","1500000US240317060071","Block Group 1, Census Tract 7060.07, Montgomery County, Maryland"
"2145","455","1445","390","1445","390","1413","388","32","35","0","13","700","204","1500000US240317060072","Block Group 2, Census Tract 7060.07, Montgomery County, Maryland"
"1805","226","1347","216","1347","216","1292","212","55","51","0","13","458","127","1500000US240317060073","Block Group 3, Census Tract 7060.07, Montgomery County, Maryland"
"2369","547","1162","278","1162","278","1127","280","35","26","0","13","1207","342","1500000US240317060081","Block Group 1, Census Tract 7060.08, Montgomery County, Maryland"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","1500000US240317060082","Block Group 2, Census Tract 7060.08, Montgomery County, Maryland"
"2389","409","1249","288","1249","288","1213","280","36","39","0","13","1140","273","1500000US240317060083","Block Group 3, Census Tract 7060.08, Montgomery County, Maryland"
"1731","255","1058","215","1058","215","997","175","61","72","0","13","673","162","1500000US240317060091","Block Group 1, Census Tract 7060.09, Montgomery County, Maryland"
"1492","531","854","231","846","230","846","230","0","13","8","13","638","337","1500000US240317060092","Block Group 2, Census Tract 7060.09, Montgomery County, Maryland"
"1192","233","683","200","673","201","664","198","9","14","10","14","509","142","1500000US240317060093","Block Group 3, Census Tract 7060.09, Montgomery County, Maryland"
"1675","348","1071","250","1071","250","1035","244","36","47","0","13","604","165","1500000US240317060101","Block Group 1, Census Tract 7060.10, Montgomery County, Maryland"
"722","118","426","113","426","113","409","107","17","19","0","13","296","82","1500000US240317060102","Block Group 2, Census Tract 7060.10, Montgomery County, Maryland"
"1408","199","902","167","902","167","871","154","31","49","0","13","506","115","1500000US240317060111","Block Group 1, Census Tract 7060.11, Montgomery County, Maryland"
"1729","629","1071","418","1071","418","1056","419","15","23","0","13","658","293","1500000US240317060112","Block Group 2, Census Tract 7060.11, Montgomery County, Maryland"
"1431","180","760","162","760","162","737","156","23","25","0","13","671","139","1500000US240317060113","Block Group 3, Census Tract 7060.11, Montgomery County, Maryland"
"1071","252","683","224","683","224","473","112","210","211","0","13","388","110","1500000US240317060121","Block Group 1, Census Tract 7060.12, Montgomery County, Maryland"
"1268","301","979","274","979","274","899","223","80","91","0","13","289","104","1500000US240317060122","Block Group 2, Census Tract 7060.12, Montgomery County, Maryland"
"639","110","456","106","456","106","447","106","9","13","0","13","183","82","1500000US240317060123","Block Group 3, Census Tract 7060.12, Montgomery County, Maryland"
"1015","132","650","104","650","104","644","104","6","9","0","13","365","76","1500000US240317060131","Block Group 1, Census Tract 7060.13, Montgomery County, Maryland"
"1091","257","665","207","665","207","657","207","8","11","0","13","426","92","1500000US240317060132","Block Group 2, Census Tract 7060.13, Montgomery County, Maryland"
"714","277","648","267","648","267","616","268","32","42","0","13","66","39","1500000US240338001021","Block Group 1, Census Tract 8001.02, Prince George's County, Maryland"
"1296","291","989","254","989","254","909","236","80","75","0","13","307","123","1500000US240338001022","Block Group 2, Census Tract 8001.02, Prince George's County, Maryland"
"322","170","224","145","224","145","205","122","19","33","0","13","98","52","1500000US240338001023","Block Group 3, Census Tract 8001.02, Prince George's County, Maryland"
"819","271","606","237","606","237","560","215","46","44","0","13","213","70","1500000US240338001031","Block Group 1, Census Tract 8001.03, Prince George's County, Maryland"
"872","283","741","288","741","288","720","290","21","25","0","13","131","74","1500000US240338001032","Block Group 2, Census Tract 8001.03, Prince George's County, Maryland"
"788","168","578","138","566","141","556","146","10","16","12","16","210","81","1500000US240338001051","Block Group 1, Census Tract 8001.05, Prince George's County, Maryland"
"1933","353","1464","260","1464","260","1271","225","193","155","0","13","469","197","1500000US240338001052","Block Group 2, Census Tract 8001.05, Prince George's County, Maryland"
"2034","276","1630","258","1630","258","1435","245","195","116","0","13","404","191","1500000US240338001061","Block Group 1, Census Tract 8001.06, Prince George's County, Maryland"
"1054","206","916","192","916","192","863","182","53","45","0","13","138","72","1500000US240338001081","Block Group 1, Census Tract 8001.08, Prince George's County, Maryland"
"389","251","239","143","239","143","211","131","28","30","0","13","150","120","1500000US240338001082","Block Group 2, Census Tract 8001.08, Prince George's County, Maryland"
"1051","226","797","188","765","195","729","190","36","30","32","49","254","110","1500000US240338001083","Block Group 3, Census Tract 8001.08, Prince George's County, Maryland"
"950","265","679","215","679","215","616","164","63","81","0","13","271","121","1500000US240338001091","Block Group 1, Census Tract 8001.09, Prince George's County, Maryland"
"925","327","689","330","689","330","584","267","105","117","0","13","236","98","1500000US240338001092","Block Group 2, Census Tract 8001.09, Prince George's County, Maryland"
"846","309","723","262","723","262","723","262","0","13","0","13","123","94","1500000US240338001093","Block Group 3, Census Tract 8001.09, Prince George's County, Maryland"
"1839","423","1352","405","1352","405","1312","413","40","38","0","13","487","109","1500000US240338002031","Block Group 1, Census Tract 8002.03, Prince George's County, Maryland"
"1652","308","1258","284","1258","284","1230","284","28","30","0","13","394","124","1500000US240338002032","Block Group 2, Census Tract 8002.03, Prince George's County, Maryland"
"1281","267","1013","243","1013","243","930","208","83","74","0","13","268","86","1500000US240338002061","Block Group 1, Census Tract 8002.06, Prince George's County, Maryland"
"1004","196","759","155","759","155","686","142","73","45","0","13","245","117","1500000US240338002062","Block Group 2, Census Tract 8002.06, Prince George's County, Maryland"
"937","413","886","408","886","408","839","423","47","50","0","13","51","50","1500000US240338002063","Block Group 3, Census Tract 8002.06, Prince George's County, Maryland"
"1632","410","1262","344","1254","344","1177","331","77","65","8","15","370","125","1500000US240338002091","Block Group 1, Census Tract 8002.09, Prince George's County, Maryland"
"1258","300","989","243","948","251","938","250","10","16","41","46","269","134","1500000US240338002092","Block Group 2, Census Tract 8002.09, Prince George's County, Maryland"
"823","190","706","187","706","187","673","174","33","37","0","13","117","60","1500000US240338002101","Block Group 1, Census Tract 8002.10, Prince George's County, Maryland"
"1372","261","1162","252","1162","252","1125","245","37","45","0","13","210","90","1500000US240338002102","Block Group 2, Census Tract 8002.10, Prince George's County, Maryland"
"640","134","587","142","587","142","575","142","12","21","0","13","53","44","1500000US240338002111","Block Group 1, Census Tract 8002.11, Prince George's County, Maryland"
"1834","506","1064","289","1043","291","982","293","61","54","21","17","770","350","1500000US240338002112","Block Group 2, Census Tract 8002.11, Prince George's County, Maryland"
"1048","275","825","232","804","229","791","229","13","16","21","34","223","179","1500000US240338002121","Block Group 1, Census Tract 8002.12, Prince George's County, Maryland"
"1350","256","672","186","672","186","659","187","13","22","0","13","678","182","1500000US240338002122","Block Group 2, Census Tract 8002.12, Prince George's County, Maryland"
"2177","497","1335","369","1318","369","1286","354","32","51","17","20","842","427","1500000US240338002123","Block Group 3, Census Tract 8002.12, Prince George's County, Maryland"
