"B14007_001E","B14007_001M","B14007_002E","B14007_002M","B14007_003E","B14007_003M","B14007_004E","B14007_004M","B14007_005E","B14007_005M","B14007_006E","B14007_006M","B14007_007E","B14007_007M","B14007_008E","B14007_008M","B14007_009E","B14007_009M","B14007_010E","B14007_010M","B14007_011E","B14007_011M","B14007_012E","B14007_012M","B14007_013E","B14007_013M","B14007_014E","B14007_014M","B14007_015E","B14007_015M","B14007_016E","B14007_016M","B14007_017E","B14007_017M","B14007_018E","B14007_018M","B14007_019E","B14007_019M","GEO_ID","NAME"
"621","243","205","156","0","13","13","23","43","66","33","39","0","13","14","21","0","13","13","21","0","13","29","45","0","13","0","13","0","13","0","13","18","29","42","65","416","187","1500000US240098610034","Block Group 4, Census Tract 8610.03, Calvert County, Maryland"
"1279","456","327","278","29","46","0","13","26","42","0","13","0","13","24","40","71","80","0","13","25","39","26","44","24","40","6","14","0","13","0","13","56","87","40","51","952","331","1500000US240098610041","Block Group 1, Census Tract 8610.04, Calvert County, Maryland"
"2558","590","740","363","15","29","45","62","0","13","136","101","0","13","64","88","100","80","23","39","78","87","52","45","12","20","79","90","27","32","37","51","72","73","0","13","1818","468","1500000US240098610042","Block Group 2, Census Tract 8610.04, Calvert County, Maryland"
"2471","537","672","248","45","47","50","56","0","13","52","55","26","43","11","19","106","69","0","13","27","41","37","46","61","61","0","13","28","43","85","77","131","125","13","24","1799","358","1500000US240098610043","Block Group 3, Census Tract 8610.04, Calvert County, Maryland"
"4072","464","887","203","18","21","72","43","25","27","84","55","14","17","68","44","62","46","55","46","30","26","69","50","80","52","39","30","58","42","52","44","149","62","12","16","3185","377","1500000US240098611001","Block Group 1, Census Tract 8611, Calvert County, Maryland"
"1588","347","295","136","0","13","0","13","16","25","15","24","0","13","38","34","10","16","11","16","0","13","17","24","19","20","44","37","21","31","30","33","44","43","30","32","1293","295","1500000US240098611002","Block Group 2, Census Tract 8611, Calvert County, Maryland"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","1500000US240099901000","Block Group 0, Census Tract 9901, Calvert County, Maryland"
"2028","443","437","153","33","43","11","12","11","12","21","15","31","24","12","18","36","44","21","17","40","38","60","54","21","21","2","3","14","17","37","29","87","51","0","13","1591","337","1500000US240119550001","Block Group 1, Census Tract 9550, Caroline County, Maryland"
"1235","300","390","151","10","16","15","15","49","35","14","17","7","7","6","7","32","31","58","40","20","16","18","21","6","9","3","6","48","59","63","49","13","11","28","43","845","176","1500000US240119550002","Block Group 2, Census Tract 9550, Caroline County, Maryland"
"1462","311","173","85","0","13","5","9","0","13","43","45","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","72","54","0","13","20","30","33","40","1289","284","1500000US240119551001","Block Group 1, Census Tract 9551, Caroline County, Maryland"
"2663","388","882","154","74","54","97","65","69","40","113","47","31","34","54","32","68","40","74","46","32","26","24","21","59","49","60","54","30","29","24","18","71","72","2","6","1781","324","1500000US240119551002","Block Group 2, Census Tract 9551, Caroline County, Maryland"
"1871","384","526","197","10","16","0","13","3","5","3","5","0","13","29","26","12","18","18","21","63","66","9","14","16","15","27","38","11","17","58","65","212","109","55","55","1345","311","1500000US240119551003","Block Group 3, Census Tract 9551, Caroline County, Maryland"
"2065","363","408","114","19","21","18","17","19","21","53","35","20","21","54","46","40","32","15","14","26","18","26","21","4","8","3","5","28","28","32","43","45","31","6","10","1657","331","1500000US240119552011","Block Group 1, Census Tract 9552.01, Caroline County, Maryland"
"1860","307","459","133","26","27","68","56","4","7","8","10","3","5","27","40","10","16","36","32","15","13","30","26","22","28","6","9","63","41","57","58","58","48","26","20","1401","227","1500000US240119552012","Block Group 2, Census Tract 9552.01, Caroline County, Maryland"
"907","172","154","64","14","20","41","37","24","25","0","13","0","13","11","11","1","3","7","9","3","4","22","22","8","11","6","8","3","4","1","3","11","14","2","5","753","129","1500000US240119552021","Block Group 1, Census Tract 9552.02, Caroline County, Maryland"
"1154","234","233","122","10","11","0","13","6","10","10","11","0","13","6","10","9","11","15","22","13","14","22","18","14","15","46","42","9","11","29","34","37","39","7","9","921","162","1500000US240119552022","Block Group 2, Census Tract 9552.02, Caroline County, Maryland"
"2056","358","544","196","32","31","50","42","43","34","14","19","54","40","49","41","0","13","15","20","8","14","30","29","31","30","26","28","0","13","29","28","130","78","33","36","1512","260","1500000US240119553011","Block Group 1, Census Tract 9553.01, Caroline County, Maryland"
"1976","344","638","155","38","31","32","31","71","43","26","36","20","23","63","46","46","40","26","28","32","31","27","26","31","31","73","65","0","13","48","51","62","48","43","43","1338","260","1500000US240119553012","Block Group 2, Census Tract 9553.01, Caroline County, Maryland"
"1081","249","222","117","20","27","0","13","23","23","26","28","20","27","19","25","0","13","16","20","19","32","7","12","0","13","0","13","24","35","0","13","39","36","9","22","859","187","1500000US240119553021","Block Group 1, Census Tract 9553.02, Caroline County, Maryland"
"531","226","125","130","33","38","0","13","0","13","9","15","0","13","20","30","0","13","0","13","0","13","0","13","28","39","0","13","7","11","0","13","9","14","19","26","406","162","1500000US240119553022","Block Group 2, Census Tract 9553.02, Caroline County, Maryland"
"1260","258","305","155","19","28","0","13","8","12","0","13","38","36","16","17","0","13","0","13","0","13","0","13","35","26","0","13","42","33","110","73","37","45","0","13","955","182","1500000US240119553023","Block Group 3, Census Tract 9553.02, Caroline County, Maryland"
"2028","254","454","141","57","47","0","13","21","20","26","32","23","20","0","13","61","44","29","29","0","13","15","16","17","25","0","13","20","27","43","33","139","86","3","5","1574","225","1500000US240119554001","Block Group 1, Census Tract 9554, Caroline County, Maryland"
"1038","236","193","99","0","13","19","25","0","13","9","13","28","28","0","13","9","13","31","27","21","34","0","13","24","24","0","13","28","28","0","13","8","12","16","25","845","187","1500000US240119555001","Block Group 1, Census Tract 9555, Caroline County, Maryland"
"1032","238","315","101","31","29","5","6","22","18","16","18","18","19","33","29","29","24","15","16","33","40","20","17","3","5","31","25","23","26","4","6","23","21","9","15","717","170","1500000US240119555002","Block Group 2, Census Tract 9555, Caroline County, Maryland"
"1481","372","322","204","3","5","12","19","28","24","35","40","66","54","49","62","0","13","0","13","8","13","0","13","34","47","12","12","0","13","43","56","24","21","8","13","1159","231","1500000US240119555003","Block Group 3, Census Tract 9555, Caroline County, Maryland"
"934","273","208","104","0","13","0","13","17","26","0","13","6","11","0","13","22","26","0","13","42","56","0","13","13","16","18","18","0","13","0","13","71","52","19","27","726","221","1500000US240119556001","Block Group 1, Census Tract 9556, Caroline County, Maryland"
"1679","208","560","178","51","45","18","22","38","31","69","43","41","32","54","41","16","21","30","26","47","36","4","6","46","36","20","22","16","15","32","26","78","67","0","13","1119","177","1500000US240119556002","Block Group 2, Census Tract 9556, Caroline County, Maryland"
"533","129","134","68","9","15","5","8","4","7","0","13","11","18","15","16","0","13","4","7","9","18","0","13","6","9","0","13","11","17","12","16","48","37","0","13","399","106","1500000US240119556003","Block Group 3, Census Tract 9556, Caroline County, Maryland"
"1140","262","220","125","60","59","0","13","35","32","0","13","12","13","32","37","12","14","0","13","30","29","15","21","11","18","4","7","9","14","0","13","0","13","0","13","920","173","1500000US240119556004","Block Group 4, Census Tract 9556, Caroline County, Maryland"
"2440","384","680","158","47","30","65","34","17","19","33","38","64","42","17","19","18","19","23","19","5","9","54","57","142","79","27","35","31","29","34","35","51","40","52","50","1760","301","1500000US240135010011","Block Group 1, Census Tract 5010.01, Carroll County, Maryland"
"2093","463","835","302","57","47","90","82","44","41","108","86","22","31","94","73","22","20","6","9","30","28","38","44","35","33","18","22","24","26","44","46","178","135","25","33","1258","272","1500000US240135010012","Block Group 2, Census Tract 5010.01, Carroll County, Maryland"
"2738","449","385","164","42","43","73","58","16","26","23","30","9","16","22","29","0","13","35","41","0","13","9","14","14","22","7","13","0","13","10","18","125","106","0","13","2353","371","1500000US240135010021","Block Group 1, Census Tract 5010.02, Carroll County, Maryland"
"777","236","16","20","12","19","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","2","4","0","13","0","13","2","5","0","13","0","13","761","235","1500000US240135010022","Block Group 2, Census Tract 5010.02, Carroll County, Maryland"
"1296","394","287","198","53","85","70","84","0","13","0","13","14","21","0","13","24","27","11","17","38","30","0","13","17","26","23","27","0","13","0","13","37","43","0","13","1009","289","1500000US240135010023","Block Group 3, Census Tract 5010.02, Carroll County, Maryland"
"1578","272","255","124","0","13","21","20","39","37","0","13","0","13","31","28","7","11","26","34","11","17","6","9","22","37","7","13","0","13","9","14","60","45","16","21","1323","219","1500000US240135020001","Block Group 1, Census Tract 5020, Carroll County, Maryland"
"1999","381","437","148","44","39","16","20","27","31","41","32","17","27","35","35","35","34","47","37","14","17","24","18","9","14","16","24","8","13","30","30","74","49","0","13","1562","327","1500000US240135020002","Block Group 2, Census Tract 5020, Carroll County, Maryland"
"991","261","220","114","0","13","0","13","14","25","0","13","15","24","0","13","34","49","19","28","0","13","25","33","18","29","18","29","27","34","0","13","50","59","0","13","771","206","1500000US240135030001","Block Group 1, Census Tract 5030, Carroll County, Maryland"
"1500","455","581","263","14","23","0","13","40","38","0","13","0","13","13","21","12","19","53","60","14","22","75","72","57","36","71","66","33","37","76","62","123","88","0","13","919","329","1500000US240135030002","Block Group 2, Census Tract 5030, Carroll County, Maryland"
"1492","459","250","160","26","31","0","13","31","50","12","19","0","13","31","50","0","13","14","22","0","13","0","13","0","13","63","97","0","13","57","53","16","26","0","13","1242","396","1500000US240135030003","Block Group 3, Census Tract 5030, Carroll County, Maryland"
"1688","377","305","127","14","22","39","45","14","20","0","13","31","35","0","13","45","40","42","51","0","13","0","13","16","25","16","25","0","13","0","13","88","54","0","13","1383","323","1500000US240135030004","Block Group 4, Census Tract 5030, Carroll County, Maryland"
"1431","256","268","96","0","13","42","30","10","15","17","16","18","20","9","15","8","13","46","32","11","19","16","19","8","14","0","13","0","13","0","13","72","55","11","17","1163","217","1500000US240135041001","Block Group 1, Census Tract 5041, Carroll County, Maryland"
"2032","310","549","151","0","13","50","40","9","14","8","14","36","27","0","13","7","12","62","62","86","59","13","20","64","37","9","14","27","31","76","54","42","35","60","49","1483","223","1500000US240135041002","Block Group 2, Census Tract 5041, Carroll County, Maryland"
"1231","383","338","217","0","13","33","43","0","13","0","13","37","59","50","61","46","67","16","20","0","13","0","13","0","13","24","25","18","23","0","13","62","54","52","47","893","230","1500000US240135041003","Block Group 3, Census Tract 5041, Carroll County, Maryland"
"1460","565","289","152","43","37","8","14","0","13","74","80","0","13","53","72","23","38","21","37","29","38","0","13","21","34","0","13","0","13","17","25","0","13","0","13","1171","536","1500000US240135042011","Block Group 1, Census Tract 5042.01, Carroll County, Maryland"
"1422","530","348","167","51","53","0","13","12","20","26","40","0","13","0","13","12","20","0","13","0","13","59","81","0","13","74","115","39","43","9","15","47","50","19","31","1074","431","1500000US240135042012","Block Group 2, Census Tract 5042.01, Carroll County, Maryland"
